품목명,수집일,외부 일사량,내부온도,내부습도,내부CO2,지습
딸기,2021/05/29 10:00,776,26,46,,30
딸기,2021/05/29 11:00,740,26,42,,31
딸기,2021/05/29 12:00,682,25,41,,31
딸기,2021/05/29 13:00,79,26,40,,32
딸기,2021/05/29 14:00,94,23,43,,31
딸기,2021/05/29 15:00,212,23,49,,30
딸기,2021/05/29 16:00,180,22,55,,30
딸기,2021/05/29 17:00,115,21,59,,30
딸기,2021/05/29 18:00,69,20,62,,30
딸기,2021/05/29 19:00,9,18,67,,30
딸기,2021/05/29 20:00,0,17,71,,29
딸기,2021/05/29 21:00,0,15,76,,29
딸기,2021/05/29 22:00,0,14,86,,29
딸기,2021/05/29 23:00,0,13,90,,29
딸기,2021/05/30 0:00,0,13,91,,29
딸기,2021/05/30 1:00,0,13,91,,29
딸기,2021/05/30 2:00,0,13,91,,28
딸기,2021/05/30 3:00,0,12,91,,28
딸기,2021/05/30 4:00,0,12,91,,28
딸기,2021/05/30 5:00,13,12,91,,28
딸기,2021/05/30 6:00,103,14,88,,28
딸기,2021/05/30 7:00,268,19,71,,29
딸기,2021/05/30 8:00,457,22,61,,29
딸기,2021/05/30 9:00,620,26,48,,29
딸기,2021/05/30 10:00,784,30,40,,30
딸기,2021/05/30 11:00,924,34,31,,30
딸기,2021/05/30 12:00,"1,004",35,28,,32
딸기,2021/05/30 13:00,957,35,28,,35
딸기,2021/05/30 14:00,728,35,29,,36
딸기,2021/05/30 15:00,481,34,30,,36
딸기,2021/05/30 16:00,273,32,33,,35
딸기,2021/05/30 17:00,144,30,41,,34
딸기,2021/05/30 18:00,55,25,56,,34
딸기,2021/05/30 19:00,1,22,70,,33
딸기,2021/05/30 20:00,0,18,86,,32
딸기,2021/05/30 21:00,0,17,89,,32
딸기,2021/05/30 22:00,0,18,90,,32
딸기,2021/05/30 23:00,0,18,91,,32
딸기,2021/05/31 0:00,0,17,91,,31
딸기,2021/05/31 1:00,0,17,91,,31
딸기,2021/05/31 2:00,0,17,90,,31
딸기,2021/05/31 3:00,0,17,90,,31
딸기,2021/05/31 4:00,0,17,89,,31
딸기,2021/05/31 5:00,3,17,86,,31
딸기,2021/05/31 6:00,26,18,79,,31
딸기,2021/05/31 7:00,87,19,73,,31
딸기,2021/05/31 8:00,179,22,66,,31
딸기,2021/05/31 9:00,255,24,60,,31
딸기,2021/05/31 10:00,427,28,48,,31
딸기,2021/05/31 11:00,455,28,44,,32
딸기,2021/05/31 12:00,414,28,42,,32
딸기,2021/05/31 13:00,477,29,43,,32
딸기,2021/05/31 14:00,640,32,38,,32
딸기,2021/05/31 15:00,541,31,41,,32
딸기,2021/05/31 16:00,296,28,48,,33
딸기,2021/05/31 17:00,175,27,54,,32
딸기,2021/05/31 18:00,78,25,59,,32
딸기,2021/05/31 19:00,17,22,71,,32
딸기,2021/05/31 20:00,0,20,82,,31
딸기,2021/05/31 21:00,0,19,84,,31
딸기,2021/05/31 22:00,0,17,86,,31
딸기,2021/05/31 23:00,0,16,89,,31
딸기,2021/06/01 0:00,0,16,90,,30
딸기,2021/06/01 1:00,0,16,91,,30
딸기,2021/06/01 2:00,0,16,91,,30
딸기,2021/06/01 3:00,0,17,89,,30
딸기,2021/06/01 4:00,0,18,88,,30
딸기,2021/06/01 5:00,2,18,89,,30
딸기,2021/06/01 6:00,72,19,85,,30
딸기,2021/06/01 7:00,192,23,75,,31
딸기,2021/06/01 8:00,390,27,61,,31
딸기,2021/06/01 9:00,487,29,51,,31
딸기,2021/06/01 10:00,628,30,48,,31
딸기,2021/06/01 11:00,717,33,41,,32
딸기,2021/06/01 12:00,760,32,43,,32
딸기,2021/06/01 13:00,736,31,43,,32
딸기,2021/06/01 14:00,611,32,39,,33
딸기,2021/06/01 15:00,455,30,42,,33
딸기,2021/06/01 16:00,296,28,47,,33
딸기,2021/06/01 17:00,184,27,47,,32
딸기,2021/06/01 18:00,63,25,53,,32
딸기,2021/06/01 19:00,16,23,63,,32
딸기,2021/06/01 20:00,0,20,78,,31
딸기,2021/06/01 21:00,0,19,79,,31
딸기,2021/06/01 22:00,0,19,83,,30
딸기,2021/06/01 23:00,0,18,85,,30
딸기,2021/06/02 0:00,0,18,88,,30
딸기,2021/06/02 1:00,0,17,89,,30
딸기,2021/06/02 2:00,0,16,89,,30
딸기,2021/06/02 3:00,0,16,90,,30
딸기,2021/06/02 4:00,0,16,90,,30
딸기,2021/06/02 5:00,18,15,90,,30
딸기,2021/06/02 6:00,106,18,87,,30
딸기,2021/06/02 7:00,262,23,70,,30
딸기,2021/06/02 8:00,445,27,54,,30
딸기,2021/06/02 9:00,611,31,46,,30
딸기,2021/06/02 10:00,720,36,35,,31
딸기,2021/06/02 11:00,857,38,33,,32
딸기,2021/06/02 12:00,850,38,30,,33
딸기,2021/06/02 13:00,880,39,30,,32
딸기,2021/06/02 14:00,569,37,31,,32
딸기,2021/06/02 15:00,501,36,33,,32
딸기,2021/06/02 16:00,210,34,35,,32
딸기,2021/06/02 17:00,168,32,38,,32
딸기,2021/06/02 18:00,137,30,45,,32
딸기,2021/06/02 19:00,21,26,53,,32
딸기,2021/06/02 20:00,0,23,64,,31
딸기,2021/06/02 21:00,0,21,71,,30
딸기,2021/06/02 22:00,0,20,80,,30
딸기,2021/06/02 23:00,0,20,85,,30
딸기,2021/06/03 0:00,0,19,88,,30
딸기,2021/06/03 1:00,0,18,89,,30
딸기,2021/06/03 2:00,0,18,90,,29
딸기,2021/06/03 3:00,0,18,90,,29
딸기,2021/06/03 4:00,0,17,91,,29
딸기,2021/06/03 5:00,17,17,90,,29
딸기,2021/06/03 6:00,88,19,86,,29
딸기,2021/06/03 7:00,190,23,74,,29
딸기,2021/06/03 8:00,100,23,67,,29
딸기,2021/06/03 9:00,233,25,64,,30
딸기,2021/06/03 10:00,183,24,58,,30
딸기,2021/06/03 11:00,273,24,64,,30
딸기,2021/06/03 12:00,178,24,66,,30
딸기,2021/06/03 13:00,179,23,70,,30
딸기,2021/06/03 14:00,94,22,78,,29
딸기,2021/06/03 15:00,110,21,82,,29
딸기,2021/06/03 16:00,62,20,85,,29
딸기,2021/06/03 17:00,25,20,88,,29
딸기,2021/06/03 18:00,11,19,89,,29
딸기,2021/06/03 19:00,2,19,91,,29
딸기,2021/06/03 20:00,0,19,91,,28
딸기,2021/06/03 21:00,0,19,92,,28
딸기,2021/06/03 22:00,0,18,90,,28
딸기,2021/06/03 23:00,0,16,87,,28
딸기,2021/06/04 0:00,0,15,89,,28
딸기,2021/06/04 1:00,0,15,90,,28
딸기,2021/06/04 2:00,0,15,91,,28
딸기,2021/06/04 3:00,0,14,92,,28
딸기,2021/06/04 4:00,0,14,92,,28
딸기,2021/06/04 5:00,12,15,92,,28
딸기,2021/06/04 6:00,125,17,88,,28
딸기,2021/06/04 7:00,266,21,74,,28
딸기,2021/06/04 8:00,393,23,62,,28
딸기,2021/06/04 9:00,652,25,54,,28
딸기,2021/06/04 10:00,124,28,47,,29
딸기,2021/06/04 11:00,0,30,43,,29
딸기,2021/06/04 12:00,0,30,40,,30
딸기,2021/06/04 13:00,0,31,37,,30
딸기,2021/06/04 14:00,552,30,37,,30
딸기,2021/06/04 15:00,518,29,37,,30
딸기,2021/06/04 16:00,92,27,37,,30
딸기,2021/06/04 17:00,109,27,38,,30
딸기,2021/06/04 18:00,179,26,37,,30
딸기,2021/06/04 19:00,29,22,44,,29
딸기,2021/06/04 20:00,0,18,63,,28
딸기,2021/06/04 21:00,0,17,68,,28
딸기,2021/06/04 22:00,0,17,64,,28
딸기,2021/06/04 23:00,0,15,74,,28
딸기,2021/06/05 0:00,0,14,85,,27
딸기,2021/06/05 1:00,0,15,87,,27
딸기,2021/06/05 2:00,0,14,89,,27
딸기,2021/06/05 3:00,0,14,91,,27
딸기,2021/06/05 4:00,0,14,89,,27
딸기,2021/06/05 5:00,15,15,89,,27
딸기,2021/06/05 6:00,107,17,77,,27
딸기,2021/06/05 7:00,171,20,62,,27
딸기,2021/06/05 8:00,126,20,63,,27
딸기,2021/06/05 9:00,287,23,59,,28
딸기,2021/06/05 10:00,414,26,54,,28
딸기,2021/06/05 11:00,521,27,54,,28
딸기,2021/06/05 12:00,657,29,51,,28
딸기,2021/06/05 13:00,888,31,46,,29
딸기,2021/06/05 14:00,385,30,49,,29
딸기,2021/06/05 15:00,422,28,51,,29
딸기,2021/06/05 16:00,221,29,44,,29
딸기,2021/06/05 17:00,201,28,43,,29
딸기,2021/06/05 18:00,160,27,47,,28
딸기,2021/06/05 19:00,27,24,54,,28
딸기,2021/06/05 20:00,0,19,78,,27
딸기,2021/06/05 21:00,0,17,87,,27
딸기,2021/06/05 22:00,0,17,88,,27
딸기,2021/06/05 23:00,0,16,89,,27
딸기,2021/06/06 0:00,0,17,90,,27
딸기,2021/06/06 1:00,0,16,90,,27
딸기,2021/06/06 2:00,0,16,91,,26
딸기,2021/06/06 3:00,0,16,91,,26
딸기,2021/06/06 4:00,0,15,91,,26
딸기,2021/06/06 5:00,16,15,91,,26
딸기,2021/06/06 6:00,115,18,88,,26
딸기,2021/06/06 7:00,162,21,83,,26
딸기,2021/06/06 8:00,398,26,67,,27
딸기,2021/06/06 9:00,585,30,49,,27
딸기,2021/06/06 10:00,535,30,47,,28
딸기,2021/06/06 11:00,340,27,52,,28
딸기,2021/06/06 12:00,638,32,46,,28
딸기,2021/06/06 13:00,498,31,46,,28
딸기,2021/06/06 14:00,594,33,44,,28
딸기,2021/06/06 15:00,501,33,45,,29
딸기,2021/06/06 16:00,252,33,44,,29
딸기,2021/06/06 17:00,174,31,46,,29
딸기,2021/06/06 18:00,109,28,49,,29
딸기,2021/06/06 19:00,23,25,60,,28
딸기,2021/06/06 20:00,0,20,82,,28
딸기,2021/06/06 21:00,0,18,87,,28
딸기,2021/06/06 22:00,0,18,88,,27
딸기,2021/06/06 23:00,0,17,89,,27
딸기,2021/06/07 0:00,0,17,90,,27
딸기,2021/06/07 1:00,0,16,90,,27
딸기,2021/06/07 2:00,0,16,90,,27
딸기,2021/06/07 3:00,0,15,91,,27
딸기,2021/06/07 4:00,0,15,91,,27
딸기,2021/06/07 5:00,19,15,91,,27
딸기,2021/06/07 6:00,89,17,88,,27
딸기,2021/06/07 7:00,214,21,77,,27
딸기,2021/06/07 8:00,171,22,74,,27
딸기,2021/06/07 9:00,296,26,60,,27
딸기,2021/06/07 10:00,357,28,48,,27
딸기,2021/06/07 11:00,213,26,49,,27
딸기,2021/06/07 12:00,72,23,61,,27
딸기,2021/06/07 13:00,250,24,64,,27
딸기,2021/06/07 14:00,612,31,44,,28
딸기,2021/06/07 15:00,495,32,40,,28
딸기,2021/06/07 16:00,259,30,44,,28
딸기,2021/06/07 17:00,199,29,46,,28
딸기,2021/06/07 18:00,94,26,55,,28
딸기,2021/06/07 19:00,18,23,66,,28
딸기,2021/06/07 20:00,0,20,81,,27
딸기,2021/06/07 21:00,0,19,86,,27
딸기,2021/06/07 22:00,0,18,88,,27
딸기,2021/06/07 23:00,0,18,89,,27
딸기,2021/06/08 0:00,0,18,90,,27
딸기,2021/06/08 1:00,0,19,88,,27
딸기,2021/06/08 2:00,0,18,89,,27
딸기,2021/06/08 3:00,0,18,88,,27
딸기,2021/06/08 4:00,0,18,89,,27
딸기,2021/06/08 5:00,13,17,90,,27
딸기,2021/06/08 6:00,90,19,87,,27
딸기,2021/06/08 7:00,235,23,72,,27
딸기,2021/06/08 8:00,428,27,56,,28
딸기,2021/06/08 9:00,588,31,47,,28
딸기,2021/06/08 10:00,747,34,42,,28
딸기,2021/06/08 11:00,741,36,37,,28
딸기,2021/06/08 12:00,920,38,33,,29
딸기,2021/06/08 13:00,764,36,34,,30
딸기,2021/06/08 14:00,529,33,37,,29
딸기,2021/06/08 15:00,492,33,35,,30
딸기,2021/06/08 16:00,296,34,37,,34
딸기,2021/06/08 17:00,137,30,46,,34
딸기,2021/06/08 18:00,74,28,55,,33
딸기,2021/06/08 19:00,12,25,71,,33
딸기,2021/06/08 20:00,0,23,80,,33
딸기,2021/06/08 21:00,0,22,83,,32
딸기,2021/06/08 22:00,0,21,88,,32
딸기,2021/06/08 23:00,0,21,89,,32
딸기,2021/06/09 0:00,0,20,90,,31
딸기,2021/06/09 1:00,0,19,90,,31
딸기,2021/06/09 2:00,0,18,91,,31
딸기,2021/06/09 3:00,0,18,91,,31
딸기,2021/06/09 4:00,0,19,92,,31
딸기,2021/06/09 5:00,8,19,92,,31
딸기,2021/06/09 6:00,54,20,90,,30
딸기,2021/06/09 7:00,245,24,80,,31
딸기,2021/06/09 8:00,421,28,62,,31
딸기,2021/06/09 9:00,592,32,50,,31
딸기,2021/06/09 10:00,728,36,42,,32
딸기,2021/06/09 11:00,863,39,36,,32
딸기,2021/06/09 12:00,912,40,33,,32
딸기,2021/06/09 13:00,782,40,31,,33
딸기,2021/06/09 14:00,548,39,33,,33
딸기,2021/06/09 15:00,493,38,34,,32
딸기,2021/06/09 16:00,214,35,40,,33
딸기,2021/06/09 17:00,173,34,42,,33
딸기,2021/06/09 18:00,95,31,49,,33
딸기,2021/06/09 19:00,13,27,67,,33
딸기,2021/06/09 20:00,0,24,80,,31
딸기,2021/06/09 21:00,0,22,87,,31
딸기,2021/06/09 22:00,0,22,88,,31
딸기,2021/06/09 23:00,0,21,89,,30
딸기,2021/06/10 0:00,0,21,90,,30
딸기,2021/06/10 1:00,0,20,90,,30
딸기,2021/06/10 2:00,0,20,91,,30
딸기,2021/06/10 3:00,0,20,91,,30
딸기,2021/06/10 4:00,0,19,91,,30
딸기,2021/06/10 5:00,13,20,91,,30
딸기,2021/06/10 6:00,75,21,89,,30
딸기,2021/06/10 7:00,173,24,79,,30
딸기,2021/06/10 8:00,397,30,58,,31
딸기,2021/06/10 9:00,470,34,40,,31
딸기,2021/06/10 10:00,454,33,40,,31
딸기,2021/06/10 11:00,536,34,37,,31
딸기,2021/06/10 12:00,633,36,35,,31
딸기,2021/06/10 13:00,591,36,35,,32
딸기,2021/06/10 14:00,339,34,39,,31
딸기,2021/06/10 15:00,316,33,43,,31
딸기,2021/06/10 16:00,170,31,52,,31
딸기,2021/06/10 17:00,51,28,63,,31
딸기,2021/06/10 18:00,19,25,75,,31
딸기,2021/06/10 19:00,5,24,81,,30
딸기,2021/06/10 20:00,0,24,72,,30
딸기,2021/06/10 21:00,0,22,77,,30
딸기,2021/06/10 22:00,0,21,80,,29
딸기,2021/06/10 23:00,0,20,85,,29
딸기,2021/06/11 0:00,0,20,88,,29
딸기,2021/06/11 1:00,0,20,87,,29
딸기,2021/06/11 2:00,0,20,85,,29
딸기,2021/06/11 3:00,0,20,87,,29
딸기,2021/06/11 4:00,0,20,88,,29
딸기,2021/06/11 5:00,0,20,87,,29
딸기,2021/06/11 6:00,38,21,86,,29
딸기,2021/06/11 7:00,153,23,77,,29
딸기,2021/06/11 8:00,187,25,73,,29
딸기,2021/06/11 9:00,406,29,61,,29
딸기,2021/06/11 10:00,194,27,67,,29
딸기,2021/06/11 11:00,547,29,61,,30
딸기,2021/06/11 12:00,769,31,55,,30
딸기,2021/06/11 13:00,796,33,50,,31
딸기,2021/06/11 14:00,416,32,54,,31
딸기,2021/06/11 15:00,277,27,63,,31
딸기,2021/06/11 16:00,291,28,61,,30
딸기,2021/06/11 17:00,252,27,64,,30
딸기,2021/06/11 18:00,154,27,66,,30
딸기,2021/06/11 19:00,26,25,71,,29
딸기,2021/06/11 20:00,0,22,81,,29
딸기,2021/06/11 21:00,0,21,86,,29
딸기,2021/06/11 22:00,0,20,89,,28
딸기,2021/06/11 23:00,0,19,90,,28
딸기,2021/06/12 0:00,0,19,90,,28
딸기,2021/06/12 1:00,0,19,91,,28
딸기,2021/06/12 2:00,0,18,91,,28
딸기,2021/06/12 3:00,0,18,91,,28
딸기,2021/06/12 4:00,0,19,92,,28
딸기,2021/06/12 5:00,6,20,91,,28
딸기,2021/06/12 6:00,47,20,90,,28
딸기,2021/06/12 7:00,79,21,86,,28
딸기,2021/06/12 8:00,157,22,83,,28
딸기,2021/06/12 9:00,519,28,67,,29
딸기,2021/06/12 10:00,788,33,50,,29
딸기,2021/06/12 11:00,948,36,44,,29
딸기,2021/06/12 12:00,"1,039",40,35,,30
딸기,2021/06/12 13:00,909,38,34,,30
딸기,2021/06/12 14:00,460,34,44,,30
딸기,2021/06/12 15:00,528,34,43,,30
딸기,2021/06/12 16:00,225,33,44,,30
딸기,2021/06/12 17:00,171,30,56,,30
딸기,2021/06/12 18:00,115,28,65,,30
딸기,2021/06/12 19:00,24,27,71,,30
딸기,2021/06/12 20:00,0,24,82,,28
딸기,2021/06/12 21:00,0,23,84,,28
딸기,2021/06/12 22:00,0,22,88,,28
딸기,2021/06/12 23:00,0,21,89,,28
딸기,2021/06/13 0:00,0,21,89,,28
딸기,2021/06/13 1:00,0,20,90,,27
딸기,2021/06/13 2:00,0,20,91,,27
딸기,2021/06/13 3:00,0,20,91,,27
딸기,2021/06/13 4:00,0,19,91,,27
딸기,2021/06/13 5:00,12,19,91,,27
딸기,2021/06/13 6:00,77,21,90,,27
딸기,2021/06/13 7:00,219,24,80,,27
딸기,2021/06/13 8:00,397,27,68,,28
딸기,2021/06/13 9:00,457,28,64,,28
딸기,2021/06/13 10:00,509,28,66,,28
딸기,2021/06/13 11:00,766,33,53,,29
딸기,2021/06/13 12:00,823,34,52,,29
딸기,2021/06/13 13:00,840,36,46,,30
딸기,2021/06/13 14:00,495,33,50,,30
딸기,2021/06/13 15:00,498,34,48,,30
딸기,2021/06/13 16:00,160,33,48,,30
딸기,2021/06/13 17:00,152,30,57,,29
딸기,2021/06/13 18:00,136,28,62,,29
딸기,2021/06/13 19:00,39,27,67,,29
딸기,2021/06/13 20:00,0,22,83,,28
딸기,2021/06/13 21:00,0,21,86,,28
딸기,2021/06/13 22:00,0,20,88,,27
딸기,2021/06/13 23:00,0,20,88,,27
딸기,2021/06/14 0:00,0,19,89,,27
딸기,2021/06/14 1:00,0,19,90,,27
딸기,2021/06/14 2:00,0,19,90,,27
딸기,2021/06/14 3:00,0,19,90,,27
딸기,2021/06/14 4:00,0,19,90,,27
딸기,2021/06/14 5:00,5,19,90,,26
딸기,2021/06/14 6:00,50,19,88,,26
딸기,2021/06/14 7:00,147,21,81,,26
딸기,2021/06/14 8:00,410,25,69,,27
딸기,2021/06/14 9:00,548,28,58,,27
딸기,2021/06/14 10:00,539,30,56,,27
딸기,2021/06/14 11:00,612,33,51,,28
딸기,2021/06/14 12:00,624,33,51,,28
딸기,2021/06/14 13:00,505,36,47,,28
딸기,2021/06/14 14:00,560,37,42,,29
딸기,2021/06/14 15:00,323,35,46,,28
딸기,2021/06/14 16:00,114,31,58,,28
딸기,2021/06/14 17:00,95,28,66,,27
딸기,2021/06/14 18:00,93,26,69,,28
딸기,2021/06/14 19:00,18,24,75,,28
딸기,2021/06/14 20:00,0,23,79,,27
딸기,2021/06/14 21:00,0,23,81,,27
딸기,2021/06/14 22:00,0,21,86,,27
딸기,2021/06/14 23:00,0,21,88,,27
딸기,2021/06/15 0:00,0,21,89,,26
딸기,2021/06/15 1:00,0,21,90,,26
딸기,2021/06/15 2:00,0,21,91,,26
딸기,2021/06/15 3:00,0,21,91,,26
딸기,2021/06/15 4:00,0,21,89,,26
딸기,2021/06/15 5:00,5,21,90,,26
딸기,2021/06/15 6:00,28,21,90,,26
딸기,2021/06/15 7:00,59,22,86,,26
딸기,2021/06/15 8:00,128,24,77,,26
딸기,2021/06/15 9:00,114,24,74,,27
딸기,2021/06/15 10:00,258,26,65,,27
딸기,2021/06/15 11:00,249,26,67,,27
딸기,2021/06/15 12:00,352,27,67,,27
딸기,2021/06/15 13:00,299,27,62,,27
딸기,2021/06/15 14:00,201,27,64,,27
딸기,2021/06/15 15:00,332,28,59,,27
딸기,2021/06/15 16:00,326,30,54,,27
딸기,2021/06/15 17:00,253,29,55,,27
딸기,2021/06/15 18:00,151,27,59,,27
딸기,2021/06/15 19:00,31,25,64,,27
딸기,2021/06/15 20:00,0,22,76,,26
딸기,2021/06/15 21:00,0,21,80,,26
딸기,2021/06/15 22:00,0,22,80,,26
딸기,2021/06/15 23:00,0,22,77,,26
딸기,2021/06/16 0:00,0,22,75,,26
딸기,2021/06/16 1:00,0,22,75,,26
딸기,2021/06/16 2:00,0,21,76,,26
딸기,2021/06/16 3:00,0,21,78,,26
딸기,2021/06/16 4:00,0,19,83,,26
딸기,2021/06/16 5:00,10,18,86,,26
딸기,2021/06/16 6:00,100,21,78,,26
딸기,2021/06/16 7:00,272,26,60,,27
딸기,2021/06/16 8:00,459,30,51,,27
딸기,2021/06/16 9:00,489,30,50,,27
딸기,2021/06/16 10:00,450,29,51,,27
딸기,2021/06/16 11:00,937,34,39,,27
딸기,2021/06/16 12:00,878,35,37,,28
딸기,2021/06/16 13:00,720,35,37,,28
딸기,2021/06/16 14:00,549,33,39,,28
딸기,2021/06/16 15:00,485,34,38,,28
딸기,2021/06/16 16:00,110,33,40,,28
딸기,2021/06/16 17:00,134,32,43,,28
딸기,2021/06/16 18:00,158,30,46,,28
딸기,2021/06/16 19:00,20,26,58,,27
딸기,2021/06/16 20:00,0,23,72,,26
딸기,2021/06/16 21:00,0,22,70,,26
딸기,2021/06/16 22:00,0,22,69,,26
딸기,2021/06/16 23:00,0,21,71,,26
딸기,2021/06/17 10:00,,,,,
딸기,2021/06/18 0:00,0,21,90,,25
딸기,2021/06/18 1:00,0,20,91,,25
딸기,2021/06/18 2:00,0,20,91,,25
딸기,2021/06/18 3:00,0,20,91,,25
딸기,2021/06/18 4:00,0,20,91,,25
딸기,2021/06/18 5:00,8,20,91,,25
딸기,2021/06/18 6:00,27,20,91,,25
딸기,2021/06/18 7:00,43,21,89,,25
딸기,2021/06/18 8:00,129,22,85,,25
딸기,2021/06/18 9:00,141,23,82,,25
딸기,2021/06/18 10:00,234,24,76,,25
딸기,2021/06/18 11:00,221,24,77,,26
딸기,2021/06/18 12:00,181,24,77,,26
딸기,2021/06/18 13:00,202,25,73,,26
딸기,2021/06/18 14:00,257,26,70,,26
딸기,2021/06/18 15:00,301,26,69,,26
딸기,2021/06/18 16:00,314,27,66,,26
딸기,2021/06/18 17:00,206,26,70,,26
딸기,2021/06/18 18:00,159,26,70,,26
딸기,2021/06/18 19:00,32,23,78,,26
딸기,2021/06/18 20:00,0,21,84,,25
딸기,2021/06/18 21:00,0,20,87,,25
딸기,2021/06/18 22:00,0,20,89,,25
딸기,2021/06/18 23:00,0,20,89,,25
딸기,2021/06/19 0:00,0,20,89,,25
딸기,2021/06/19 1:00,0,20,90,,25
딸기,2021/06/19 2:00,0,20,90,,25
딸기,2021/06/19 3:00,0,19,90,,25
딸기,2021/06/19 4:00,0,18,91,,25
딸기,2021/06/19 5:00,13,18,91,,25
딸기,2021/06/19 6:00,81,20,89,,25
딸기,2021/06/19 7:00,264,24,76,,25
딸기,2021/06/19 8:00,540,30,56,,26
딸기,2021/06/19 9:00,651,31,47,,26
딸기,2021/06/19 10:00,786,34,44,,26
딸기,2021/06/19 11:00,921,34,42,,27
딸기,2021/06/19 12:00,999,37,38,,27
딸기,2021/06/19 13:00,762,34,39,,27
딸기,2021/06/19 14:00,563,33,44,,28
딸기,2021/06/19 15:00,506,32,44,,27
딸기,2021/06/19 16:00,166,31,43,,27
딸기,2021/06/19 17:00,155,29,49,,27
딸기,2021/06/19 18:00,87,26,65,,27
딸기,2021/06/19 19:00,45,25,70,,27
딸기,2021/06/19 20:00,0,22,82,,26
딸기,2021/06/19 21:00,0,20,88,,25
딸기,2021/06/19 22:00,0,20,89,,25
딸기,2021/06/19 23:00,0,19,90,,25
딸기,2021/06/20 0:00,0,18,90,,25
딸기,2021/06/20 1:00,0,18,90,,24
딸기,2021/06/20 2:00,0,18,91,,24
딸기,2021/06/20 3:00,0,18,91,,24
딸기,2021/06/20 4:00,0,17,91,,24
딸기,2021/06/20 5:00,23,17,91,,24
딸기,2021/06/20 6:00,111,19,87,,24
딸기,2021/06/20 7:00,285,25,70,,25
딸기,2021/06/20 8:00,451,30,54,,25
딸기,2021/06/20 9:00,577,32,43,,25
딸기,2021/06/20 10:00,757,36,38,,26
딸기,2021/06/20 11:00,630,36,38,,27
딸기,2021/06/20 12:00,593,33,45,,27
딸기,2021/06/20 13:00,475,34,41,,27
딸기,2021/06/20 14:00,472,36,36,,27
딸기,2021/06/20 15:00,507,35,32,,27
딸기,2021/06/20 16:00,165,33,37,,27
딸기,2021/06/20 17:00,202,31,48,,27
딸기,2021/06/20 18:00,149,28,55,,27
딸기,2021/06/20 19:00,35,26,60,,26
딸기,2021/06/20 20:00,0,23,74,,25
딸기,2021/06/20 21:00,0,21,83,,25
딸기,2021/06/20 22:00,0,20,88,,25
딸기,2021/06/20 23:00,0,20,89,,24
딸기,2021/06/21 0:00,0,19,90,,24
딸기,2021/06/21 1:00,0,20,90,,24
딸기,2021/06/21 2:00,0,20,90,,24
딸기,2021/06/21 3:00,0,20,89,,24
딸기,2021/06/21 4:00,0,20,89,,24
딸기,2021/06/21 5:00,9,20,89,,24
딸기,2021/06/21 6:00,71,20,89,,24
딸기,2021/06/21 7:00,236,24,79,,24
딸기,2021/06/21 8:00,415,27,63,,25
딸기,2021/06/21 9:00,623,31,51,,25
딸기,2021/06/21 10:00,774,33,45,,25
딸기,2021/06/21 11:00,899,35,41,,26
딸기,2021/06/21 12:00,979,35,39,,27
딸기,2021/06/21 13:00,848,35,39,,26
딸기,2021/06/21 14:00,396,34,37,,26
딸기,2021/06/21 15:00,489,33,36,,27
딸기,2021/06/21 16:00,92,31,38,,27
딸기,2021/06/21 17:00,130,30,39,,26
딸기,2021/06/21 18:00,191,29,41,,26
딸기,2021/06/21 19:00,33,27,50,,26
딸기,2021/06/21 20:00,0,21,72,,25
딸기,2021/06/21 21:00,0,20,79,,24
딸기,2021/06/21 22:00,0,19,80,,24
딸기,2021/06/21 23:00,0,18,85,,24
딸기,2021/06/22 0:00,0,18,87,,23
딸기,2021/06/22 1:00,0,17,88,,23
딸기,2021/06/22 2:00,0,17,89,,23
딸기,2021/06/22 3:00,0,17,89,,23
딸기,2021/06/22 4:00,0,18,89,,23
딸기,2021/06/22 5:00,20,18,89,,23
딸기,2021/06/22 6:00,48,20,85,,23
딸기,2021/06/22 7:00,105,21,84,,23
딸기,2021/06/22 8:00,235,23,72,,23
딸기,2021/06/22 9:00,260,26,60,,24
딸기,2021/06/22 10:00,591,31,48,,24
딸기,2021/06/22 11:00,681,35,40,,25
딸기,2021/06/22 12:00,856,38,31,,25
딸기,2021/06/22 13:00,600,37,33,,25
딸기,2021/06/22 14:00,500,34,35,,25
딸기,2021/06/22 15:00,340,34,37,,25
딸기,2021/06/22 16:00,219,30,47,,25
딸기,2021/06/22 17:00,228,29,51,,25
딸기,2021/06/22 18:00,105,27,57,,25
딸기,2021/06/22 19:00,22,25,62,,25
딸기,2021/06/22 20:00,0,23,67,,24
딸기,2021/06/22 21:00,0,22,72,,24
딸기,2021/06/22 22:00,0,22,76,,23
딸기,2021/06/22 23:00,0,20,83,,23
딸기,2021/06/23 0:00,0,20,83,,23
딸기,2021/06/23 1:00,0,19,87,,23
딸기,2021/06/23 2:00,0,19,83,,23
딸기,2021/06/23 3:00,0,19,85,,23
딸기,2021/06/23 4:00,0,19,86,,23
딸기,2021/06/23 5:00,14,18,87,,23
딸기,2021/06/23 6:00,92,20,81,,23
딸기,2021/06/23 7:00,144,22,74,,23
딸기,2021/06/23 8:00,151,22,73,,23
딸기,2021/06/23 9:00,277,24,66,,23
딸기,2021/06/23 10:00,321,26,62,,24
딸기,2021/06/23 11:00,363,27,62,,24
딸기,2021/06/23 12:00,264,26,64,,24
딸기,2021/06/23 13:00,172,26,66,,24
